payment_id,policy_id,payment_date,amount_usd,method,is_late
17848d22-fc24-42e2-bde2-76e96f26578f,faae4e38-d4f5-4389-b6d8-d0fad4b32897,2021-06-01,614.46,ACH,0
6c3c5908-c032-4e0d-9213-98e03c735f12,865fd431-b7e2-4fa8-8c33-bf7ee1c4a425,2022-06-10,360.16,ACH,0
690d9d47-6712-42ac-b4cd-30877045e5b1,43e85575-1a92-4bca-8c25-df660ea0c1fe,2021-11-16,30.32,ACH,0
584f706b-72c2-4c5c-b6d5-e3696be8d786,ecce481d-5ec9-4f56-b429-77d89387533d,2022-09-27,296.23,ACH,0
400185cb-11a3-4b7e-960b-0af4f277e1c2,dd690a6e-8cc1-4acc-bab1-3448b228c49e,2022-08-10,63.3,Card,0
71109cde-5887-4b24-8aa3-5da84110a54e,01630bbc-5838-4e22-baf9-6cf509bcc1e4,2024-08-17,142.19,ACH,0
798830ea-9a0c-41c1-91d4-c35eb14f6c94,be342bf5-3ace-4482-b189-b9809887fc1d,2022-09-29,985.94,ACH,0
c84979ab-18a3-41a5-9961-ead9fb7e6938,ca746f3c-67da-4d11-9acf-4df99a3c10ee,2021-05-20,455.23,Card,1
851c3681-1b83-4572-96ac-93ddd6c8f3f3,39c4736d-0a81-4be0-ab08-fe912146512b,2022-12-17,369.11,ACH,0
2d5bf163-9675-4d71-b67a-d9e7e89d4298,8ad56582-edb0-443c-b5ca-e75cda3f422c,2022-11-22,649.5,Card,0
723179f4-aedc-4649-af94-e099b5a77e93,8130c6bb-9656-4258-8152-96e9ea44b8a5,2021-01-17,798.51,Card,0
308ccb53-1381-4b74-952c-3cc7bc2101ac,56712961-fb9a-435a-bb87-18e4cb900346,2024-04-07,691.74,Check,0
cebaeab1-17cd-4d61-841a-30b1c67bb45a,d9a6cf18-d509-4088-b566-b9d2dda6c710,2021-10-09,105.06,Check,0
fa13e77e-c3eb-438e-8570-0e5e4ed1ccdb,c17a45cf-4bfb-4314-b380-6cb5a19912f9,2022-11-07,637.37,ACH,0
cbab4570-64d2-4e2b-88be-b40ed9f19e8d,d8a84e43-4e73-4cc0-8051-a88a593f98b5,2024-01-01,167.09,ACH,0
ee36ac01-7ebb-4f6a-8e92-5e002f1c03f8,026d0208-d8b8-4b19-a9dc-a433acb51c26,2020-02-21,121.87,ACH,0
423d91a2-2ac0-4707-a595-91ae536c25e1,8b29212f-18b0-40d5-ba28-1f2bb4faa13b,2024-06-30,632.51,ACH,0
0d97a21b-3187-4fc6-a448-abdba89582a7,96ab7b4b-0c42-41d9-89d8-1be847c107fa,2025-03-07,768.61,Card,0
4632b6ae-de18-49ed-926e-d47189301497,8cbd8888-8059-4a1d-b3c2-bf55862bdd28,2023-06-17,242.49,Card,0
6cdbe99f-3b57-427b-ab31-8a49f1505fdf,58633db9-a866-4bef-a5cf-b4c868f0e647,2020-03-15,783.48,ACH,1
17f78e4d-784e-43ef-8f7d-bc02f68b7b44,636d2aa1-0b32-4faf-a53b-90d5499f3a81,2025-08-31,416.63,ACH,0
d1967a2d-1387-4d4d-b375-a61f9900ca9b,1b865185-4943-4149-8f12-a2ab98658e33,2024-12-14,471.31,Card,0
53f7980b-9eea-4987-b79a-4b7fd555f579,d7a02483-a0d2-40f5-a823-e6ef4bbe6218,2024-03-31,841.23,ACH,0
289534af-7b2b-4f7f-83ef-028eac4a3994,7ea9d4c0-125b-4656-b79c-a52506fcb1f8,2025-04-08,460.94,ACH,1
fdd8459a-9bd3-497c-8118-7c4ffd671172,da9a7e65-3592-48e3-bcd4-2bcccaa84c71,2023-06-17,565.59,ACH,0
c62cb52e-19b9-44b4-b0d0-ebb26a50fe93,88216136-2f9c-46e7-963a-3949761843db,2022-06-08,133.12,ACH,0
30032f59-1ce3-4ae1-8c54-f4c05d5dab8e,a986d8f2-669d-4052-bce5-8527a48f4d18,2020-04-29,575.6,ACH,0
fc26598c-2f25-4936-a060-29b54d5b5d24,c7cda093-8885-4da0-b5cc-402f0d4fdd63,2023-05-11,94.46,Card,0
6e68e1d4-afbe-462f-8154-fdb2c355e9ef,7ed6308c-5f7a-4308-b03a-25510ee917a3,2021-04-12,310.81,ACH,0
795fd093-8e6e-4369-8557-14056b26bdd7,ee9bcb0f-6e56-40e0-aef4-f8682695a107,2020-09-07,73.55,Card,0
1a421f58-2403-424d-858b-68142e383e2e,71d477cf-92a5-4e20-99cb-e8b45d1162f6,2023-12-03,460.29,ACH,0
8f95fbe7-c2e0-43f8-af2d-341b8bfcc91d,309d433b-9ac8-4f3a-b40f-06240b5e70f1,2025-03-15,269.57,ACH,0
bbe29e64-f7f8-4eea-a887-8c2348b0a40e,bffa03f0-b52c-4204-8d13-cc42174039e6,2022-04-27,42.98,ACH,0
d5a10294-5619-4840-b9b2-0ec34e258fd6,b9c6b03b-fa5c-4e99-80e6-90c8fec46e70,2021-06-23,93.24,ACH,0
a85e896e-deaa-4f39-b787-292f74c093cb,15647aa5-f1ca-492b-bebe-ae17cf2841a1,2021-10-15,241.96,ACH,0
9e7506a0-05c6-4c8c-9fab-fa1ce67324e7,7df440a9-f617-48db-b9bc-2e300c0258ca,2025-02-11,150.27,Card,0
0ca3dd81-72b1-4765-99f3-ccc87bd08739,ce944511-f2a3-4f05-aa18-64dfe263df36,2020-09-20,827.45,ACH,1
0cd87c97-9246-465c-8c4a-af6ac35463a0,49498181-9031-4c23-b627-64d1b7210560,2022-02-11,23.12,Card,0
4872b04f-a954-4a1f-87a5-aceefd52a408,8fedff3e-7e86-454c-b27b-acd594c02d60,2020-06-22,802.64,Card,0
6a5ec1c5-d86d-420b-9c3d-03bd0d8856ca,5c75911a-a945-47da-a104-6a344fb0ea3c,2022-02-11,721.99,ACH,0
4ac5a7d0-04f5-4b7e-a85f-80be93f8d1e2,186dbf5b-c587-410b-a74f-79a4daaedd93,2022-10-26,661.58,Card,0
e2f6e3fe-b4e8-49eb-b84a-09951ea6e546,adbeb127-9528-402c-8a84-31b4f10c3a24,2024-07-05,963.03,Card,0
afdb0086-fe80-48b5-999f-daef2db88d07,ab95f7f9-45ab-4602-91bc-4a07e2a0ba9a,2022-12-04,863.75,ACH,0
206edf21-b251-4458-9ac0-f259e4b6333c,5be7342c-f3b0-41bd-ab63-1711fb6182cc,2020-01-20,847.1,ACH,0
ee49a1d8-4cb2-4501-a2e7-7ebb86c13bba,8ad5b297-6393-49e1-90c6-ac247d4c8806,2023-04-03,142.68,Card,0
499bf4b8-29e9-4990-8df4-427db405a912,7bcb0013-89ad-48cc-87b8-dadb83223b92,2025-07-11,366.4,ACH,0
cd3ebd2e-e383-4a50-a309-b248ab08684c,b1774fb4-f600-4ffa-9297-ae54b2eaf4eb,2020-04-01,850.36,ACH,0
d2b29810-c50f-4183-b390-0853d7bdee6e,1d5f2e64-bcb0-44f9-869e-e001f244f3c3,2022-09-11,580.52,ACH,0
54f48a9f-a262-40fa-9e69-7d27c20f1783,b40543cf-0f42-48eb-947e-fe162e426900,2022-09-17,386.9,ACH,0
460f1d33-4bab-446a-8159-db1224151eec,b96a9263-8d32-4bef-a660-641ebcab734e,2022-08-15,719.02,ACH,0
f29ab1ac-59b0-4453-8a80-4a6488a0d3d8,4d7590d6-8b87-48b2-a235-929e491997fe,2025-05-10,676.39,ACH,1
3182f769-fcd7-4767-9543-1cad8dc7278d,4a11de39-d9f7-4fec-9351-8a91aa49a9b2,2022-05-17,705.86,ACH,0
8dc6786d-1c37-4074-bdd5-15db7ab84fff,91df4ae2-c0a1-49ce-976c-27a9f3238eb4,2020-03-16,192.85,ACH,0
d0278fd8-0688-4d49-b309-28114fcba81f,123408cd-6292-4181-827d-84ed51c63688,2021-09-24,436.58,ACH,1
db584d5d-e510-43f3-9fc2-fa06536dd684,e642d7f8-c8ca-451a-baef-dcd0a97b9128,2024-08-13,325.61,ACH,0
bc9ca436-33a0-439a-a369-6b7461429baa,52abe436-d9f5-4b60-b1b0-e6433e9d5ab2,2022-08-14,390.17,Card,0
86d4d58a-f8e7-452d-b4cf-e203df0f344a,4723b264-661e-41be-9a40-2ccb05cc6687,2023-11-16,80.23,ACH,0
0c98082b-5961-46cc-bb38-220f359c9f90,e29f0b23-f32c-4a78-9e17-7164e37b8d51,2024-10-16,944.49,ACH,0
3683d2c5-5473-4838-870e-0e1cb9a057cf,52db7702-7067-43ea-a50d-51d824a9f8b7,2021-02-22,474.66,ACH,0
79183b2b-d2d0-4a7f-b36a-07fb2651c098,395bb6e2-a338-431a-bd83-85701e67df05,2020-09-08,68.51,Card,0
d5f0819d-690e-4d82-8f4a-0e18a355c61a,5138b32f-3367-4cac-821f-f5a17fda4d70,2024-05-27,944.94,ACH,0
1100a2e5-7f25-4a18-8d9f-1d22d8d6c983,a386e23f-b0b7-4dac-99f9-9e98d35fb12f,2024-08-27,449.13,ACH,0
2b9d8424-6449-484b-b488-465e1d4d29e1,12807331-ad2e-4899-b3e2-ea94f485988a,2023-08-31,401.62,ACH,0
149ab551-c8cc-4584-b79e-00af52ba2694,e1e529fb-3c25-41f4-be1c-b02b184bc9ed,2021-09-08,830.6,Card,0
36c8e0ec-e50e-4f12-b019-985c022df759,88eac976-d2af-4afe-bd2e-adadd3914b04,2022-01-08,150.69,ACH,0
83bc52e6-beaf-42a1-81e0-d6ceb783f695,50618daa-fe4a-4a3d-8868-b92060170ad1,2025-03-31,178.47,ACH,0
67d508ed-1c1a-46fd-93e3-532f09a213b1,1bfc18a1-a1fd-49b2-8e7a-6bed82a6f8b2,2022-01-19,289.53,Check,0
e7144ef4-3aa4-4899-a629-060822c1b8bb,b35fdad6-70a1-4490-8b53-6f67424daec2,2025-05-02,647.35,Card,0
28268dcc-0e37-4c0a-aace-4f0b2f6cf2ac,27c4897c-cb1a-4a77-9349-dd18767dce79,2020-09-17,333.36,ACH,0
c69856ec-02c2-470e-8a51-52265b3fd27a,9672bddc-9712-4421-babb-64cf1d45b65f,2024-02-03,662.55,ACH,0
3bb30ea4-6d20-4d5c-970e-60ac639268ea,50d912db-b0e3-4666-a165-123a194b3ff0,2024-08-20,499.11,ACH,0
cf156918-ff0e-4e59-89ef-2c5fdef74168,af44d4d5-8070-4df1-98e1-ff502d4464ef,2025-06-18,201.85,Card,1
81da0c6c-3cca-43a6-b40d-671fa66367be,354e687a-94b6-4298-ba00-4ff3082541ba,2020-06-28,695.89,ACH,0
152d4852-57e2-41e4-a542-e68df9cce579,67a078e4-480f-4901-ba08-420bfa8c3c05,2021-12-09,407.23,ACH,0
68636df8-9b55-4ca1-9545-ebfdeebd525e,e3afbad9-3d08-43c3-85cd-dfad94b82a06,2022-04-29,133.82,ACH,0
ed219978-9943-4c9c-8174-ca8aafdd7597,6e8bcbaa-989a-4812-b080-a694dc98e3c9,2024-05-24,894.81,ACH,0
dd2b68f2-f9ac-4e45-875d-24128e3b1c8a,4585aa04-d712-4932-93ba-868131af8216,2024-05-18,198.84,ACH,0
b24c8a88-54ec-46e8-87b0-b0dfe622c664,338c6e53-3e3c-44e7-8a6a-f1a766415c48,2021-05-17,952.01,ACH,0
33d9e1b5-82c4-4ce8-baf3-7d8107803a51,13b44495-5253-4f6d-9ddb-9efff830d767,2021-03-26,643.29,ACH,1
cb594e2b-285a-4235-936a-59368d657f69,0719127a-87e0-4302-a5b3-a850fdf643a5,2022-04-26,280.88,ACH,0
f39c612c-f4bd-4a95-b752-53c82c5890b1,5c5c0ebf-861c-49cb-baae-aaaf1bd1cab7,2025-07-19,200.92,ACH,0
d7cdaab7-7cb8-4e86-9301-1005cc500dab,224bddf2-802a-4e29-9db7-daa492a7ff29,2023-08-22,73.33,Card,0
48600b38-b84d-4a2b-a497-9c06112d399f,affadf43-634b-41c4-89c3-194b4bec5f47,2021-08-03,389.79,ACH,0
b533d10a-5cb5-4520-85e4-d46965b96b6c,93c5f2c1-9e9a-4df5-9314-36b26538653c,2022-02-12,46.89,Card,0
59b23fc1-c369-4dd6-9d4e-b5c016ca6cb8,a7c1e8de-d92a-4d3c-a8dc-ebd028778256,2023-12-09,843.73,ACH,0
21fd1677-297d-44e9-b80b-8a57d1289469,08dff485-cf57-4342-94f4-2c08f22dbac0,2024-05-18,792.89,ACH,0
0e25b91c-213a-47a4-97e8-7ecdc50d6d3e,428927e9-3bc7-46bd-a061-918c80945016,2025-08-23,341.47,ACH,0
93ca54d2-8397-4527-a5ce-1f2df5f5ef01,a91ab825-e8c9-450d-ac95-d5265d555788,2021-03-02,893.44,ACH,0
091a94bf-2326-419b-b465-82a1e1d60484,c408cd4e-4940-4bfa-a8df-66e5139ffeee,2024-07-15,469.66,Card,0
c2d36694-fcc8-446b-9bff-5d98f46a43eb,839a8051-8623-43cd-9eba-eef2f9018b64,2022-05-08,967.84,ACH,0
c0f96a02-3ec2-470a-968a-bff6c57b6cd0,674d7f19-5bcb-4423-9232-9ee194735ca7,2022-02-16,282.27,ACH,0
4eb77050-b8ed-4489-a327-55a192c95c6b,248bcb29-eaa3-487f-834e-56a34a5993b5,2021-01-05,975.31,ACH,0
745a6fc2-499f-4e35-affa-5fd2fbe793e5,3a1b1ffc-951f-411f-aed6-0eb8e0d9345f,2022-11-16,748.41,ACH,0
cc6ca6ef-bed8-42c5-b00d-21af79ba1974,8890bbbc-7cab-4505-8540-5af93e456b24,2021-11-19,109.0,Card,0
e70061af-d1f9-449f-97b7-9664bab239e2,48c85ccb-d41d-4edb-b5d5-98d0ea2772da,2021-09-14,450.62,ACH,0
ca44d36e-90f1-469b-a3dd-bf6bce6076ee,50501cc1-1a08-4aa5-ad58-16ad63e5ff7c,2024-07-06,652.31,ACH,0
95b11427-844f-4d31-a01d-0919bbbb8655,074c8af3-380f-49a7-a08d-baae7caf798e,2022-09-05,675.35,Card,0
e74bf379-b33d-4578-8271-adf4e1fe94c9,31ccd600-9eb0-4fee-90d7-194954d1b43e,2021-04-17,650.41,ACH,0
7321c6d9-3463-4eeb-9139-4d87b7f8278e,05d7e625-be98-4488-890e-f7740d76701e,2023-11-10,477.68,ACH,0
6e3f0b70-d964-48b5-b8fe-4c838e8dc394,3b58b8a7-5447-4a0b-9e00-e851ee293562,2022-11-04,202.84,Card,0
ddd21941-34c0-402c-b9e0-ac8f0a66e592,ba3fd872-6802-43a7-9bad-15f7bb204398,2024-03-21,374.76,ACH,0
3f77e22c-e1ba-4ad9-b161-26d178483ae8,b67947ff-83c5-4fbc-a679-f10d809b81d2,2020-04-06,754.09,ACH,0
11ef2808-3cdb-4f9f-936a-8771e2f0cb3e,51443e75-6120-4f4a-87bf-9a34a25be23e,2023-06-19,580.08,ACH,0
2c2b87c0-71ba-4b84-8217-39280a4ba311,f7cb5bdf-c845-4e26-8f89-655247439c08,2020-03-11,793.86,ACH,0
563e02a0-6306-44a3-b3f5-069775a1c02c,ad2f8020-759e-4acb-b818-b92694523aa2,2021-03-20,834.73,ACH,0
d5d59f36-9bab-4e40-a797-8b93e7493602,d814f732-8962-4076-968a-4f934ac4d108,2021-05-08,905.65,ACH,1
0b9420dc-7eed-4201-840b-28486baf1f56,e7bdeffa-2a2b-4bea-851e-3858670b2b0e,2023-08-11,649.12,Card,0
d84d4ead-cbc3-4026-8102-f137168855a5,abb34ed7-f173-4589-97fe-8dde072e889e,2024-12-24,396.66,ACH,0
949ebeac-ca1e-4ad6-b762-b5cda4c5867b,cadad22c-589d-4ca0-b429-957293cd34fa,2024-10-15,885.11,Card,0
53919eb9-10f8-483c-a875-080911c950ac,7c28e376-a7bf-4576-b72d-d3a7059be070,2023-06-23,486.74,ACH,0
0fe71284-6513-4049-bc3a-560fc8bd6e24,23fc14ae-6680-4019-8650-c770febf2ed9,2024-10-12,78.25,ACH,0
68e0563e-8245-424e-beba-629685e3cbd4,190801fb-f177-4653-8a7f-cab50a7922c9,2023-03-11,188.68,ACH,0
6b1407e5-1ebe-4c4b-bf57-1eb52d07fdfb,3d9cc94c-15b3-4000-b3aa-8d953708cfa5,2025-03-07,657.06,ACH,1
7763367a-b6fc-4099-882f-97f5089371fc,e40b8c75-00ca-4060-88d2-bbdf54a9f1fc,2021-10-30,973.36,ACH,0
48ea7706-eedd-49a2-b1ac-a4d14110afa2,2b422e98-f7fd-42de-991a-d84006ea2f7d,2023-07-31,753.45,ACH,0
0c406b3f-6b6a-42d0-bef9-aa3f602c469f,4f21a125-0b05-495a-b3c1-11e69a4d94c6,2024-12-11,552.44,Card,0
10677df5-7f1a-4946-9912-168e10dd87f4,852c2660-8a67-45fa-bee3-ca103dafa31c,2023-05-22,795.68,ACH,0
eab79810-cd53-47bf-8361-3e2697cbaacc,3f45f51d-e15f-480b-925e-64c770a018b9,2020-09-15,655.95,ACH,0
5f191bc5-3fa3-47d1-8fac-40c715b24890,2ddd336c-2d95-441a-911c-541fb089604f,2020-11-26,414.46,ACH,0
7d733436-00b2-4df4-9b44-f4859e8d81c0,49683a25-6234-4e5d-b9a3-2c32c9117d19,2023-10-21,969.19,ACH,0
aa034f59-d704-447b-b9b9-0fa3d82a0c38,f621fbba-2fcb-4193-98eb-f3fe5683e99b,2024-04-14,268.43,Card,0
726ccb67-ae7e-45c2-9ec8-8af3b5deeccc,2ee66d2b-35bb-4726-a6f0-e49db2639c3f,2024-08-04,456.58,ACH,0
54bacf93-3649-48e0-bd4e-ee8201bb8126,208c8ab2-4835-4304-bf92-e1da0634bb81,2020-07-26,819.46,ACH,0
0c8fa85c-22fc-454b-a0a7-60dd256669eb,6369336b-36ce-4d10-b325-18407db770af,2024-12-27,197.52,ACH,0
28adbbf8-15be-422c-aae8-5c239f3a3620,19d51ff3-f513-4f75-a6e9-3934624113e4,2023-11-20,950.94,Card,0
bd035f1f-ae03-4ed2-82e5-cc1dc1999a41,e66864df-c4ed-40dd-a359-0913686c8849,2020-11-27,822.9,ACH,0
d1ff41b3-ae95-4518-9fc7-9bb5457fa6b9,ee9294fe-b3ae-4871-9008-6b3693b26047,2024-02-01,906.21,Card,0
cef31b75-3cdb-40c2-879e-f5a1e13f6b61,237d239b-c50b-46f1-bb64-701172c70b13,2020-04-17,352.07,ACH,0
38219d0d-88c9-4bdd-8ad6-c6aed1ce2238,7f07f25f-69e8-4d19-bea2-01368a611c3e,2023-09-16,559.71,Card,0
da6bf9f2-3d2d-42f1-9e4e-fff8e44ab424,d1cd168f-9323-4ea3-bb30-7e2242ad00ea,2024-05-03,63.43,Check,0
7d65480d-ef74-48a3-b7e9-150b85fa169e,97a87f21-95b5-4891-abcb-06e44a793ddd,2022-12-09,243.05,ACH,0
217e4860-596f-4a0f-be96-471a4629a34d,68ec675b-c36e-4178-b813-49a416d2953d,2020-02-08,533.81,ACH,0
5ae7f554-54a3-491b-8854-2b25d2289227,55a9090a-74a3-44f5-a9d8-af8610f1531c,2023-05-10,333.81,Check,0
7e32076b-50e3-46ac-8a53-6c6b45229681,39bb454a-24d7-4511-82ca-d19960380ac3,2024-11-25,735.13,ACH,0
6feb199a-956c-4092-8611-aaaf29f355de,420bcfdb-4d0d-4533-8375-c807302dc694,2020-08-15,589.56,ACH,0
3728e5db-eb4f-4ca7-b4e6-fbb2ca150ebb,f5bbaeaa-89ff-48fd-9bac-671fabb7d1bc,2020-11-06,659.26,Card,0
37251f05-e31f-4e92-8408-8947e508da62,4b60553a-571a-4635-ab95-b1bd5dd5e25f,2022-07-07,144.29,ACH,0
c5921cb6-e6f3-4132-9f2a-6913b07db2c8,9ddd083e-1aaa-459d-a6c3-46e98ee57752,2021-02-23,343.14,ACH,0
b1d08767-637b-4db7-b6ac-c237f7948b68,8f7ae99d-6bbb-4f78-b46f-41c9f1c86ff6,2020-06-10,503.66,ACH,1
08aed9ea-8a4b-43f5-83d9-7a370d9da08e,0280ce91-4320-42c6-b82d-f116738604d9,2024-05-24,364.08,Card,0
fb368fb2-945d-4e86-bce3-795a6c86eaf7,32143559-9e9d-48be-b6ed-4452648e9ed0,2023-02-08,883.99,Card,0
17b20324-1c74-45ed-ae5a-9d6c46833ff3,c295a37a-063e-48e2-894c-4032b1f2069f,2021-10-06,827.78,ACH,0
b0ce114a-cac6-437d-9857-21cbb9e0f243,a8dc71ad-e334-425f-91ab-536025c99fff,2022-12-13,923.38,Card,0
d77a5339-2c8c-4891-99a1-763fbc0d0063,c4444d02-c426-4b61-928e-c98958f83781,2020-08-19,650.77,Card,0
21b77033-92a2-4505-8716-93755c5a1faf,48c85ccb-d41d-4edb-b5d5-98d0ea2772da,2020-01-09,213.2,Card,0
f1d151c0-2f77-41b5-a060-835d9af86126,9026f006-240d-48b3-80ef-1d96da518580,2022-04-28,495.77,ACH,0
bb517cde-b094-48f3-9265-e379bbc9911b,7856a1b7-5d1c-4031-b594-ad082cf1e91d,2022-06-01,256.15,ACH,0
c31b89ec-e891-4494-a926-8c5ca6eb30e7,abf75474-8038-41f8-998e-1019c2e575c9,2025-04-04,867.45,Card,0
2babbc68-4236-45eb-ac19-86f04bfd8525,0f188bad-b238-4b7c-b09d-d4f9f86c840d,2024-05-24,295.72,ACH,0
092f7b21-739f-4377-8496-67ea9d67c0b2,bc854c96-9743-4985-80f1-df7fbd5d9507,2024-08-28,279.87,ACH,0
b4c27d97-0e40-423c-8591-532598c255ed,fc81720b-3f4b-45c9-9e54-c8c90ecd8593,2022-01-31,463.52,ACH,0
09e75cea-13fe-4b81-bb6d-5f3e4b6efee1,19ba57b6-8760-44b7-8879-2447c16fe448,2021-09-13,582.45,ACH,0
2d4f9442-81b7-4bc9-9a65-75d22fce0abc,239dbf53-79d1-4bf1-9b42-b66efcd2c6df,2021-12-17,230.63,Check,0
78ed571d-c8b5-4fef-b06d-09fa5afe446c,e5c97e2e-18d5-467d-8402-47ec9eb2ba14,2022-06-02,623.37,ACH,0
50a0553e-8f9e-441c-a47f-03b1dc30d217,6bee9210-7bd5-4c58-8c34-fd1831f528fd,2023-09-07,481.81,Card,0
0a058a28-59b8-4e3e-95e9-7a303a2db198,c4084fa4-6e0c-4965-98ff-585477d50297,2021-06-09,696.41,ACH,0
278b1b1f-ac02-4a8c-849c-302a1a975223,52abe436-d9f5-4b60-b1b0-e6433e9d5ab2,2020-10-12,875.18,Card,0
cfc1f070-f4cb-4c2b-9bea-bd15ecb69d32,bbbec37b-5a0f-4dc4-a7a6-0122afc507f7,2020-05-23,235.39,ACH,0
2a1e721c-d7f9-4f0a-93a4-0ab3d9f21a9a,a760b1a4-5f11-4032-b8f4-88fbb99d04e7,2022-06-18,455.29,ACH,0
9dae8288-fa77-48f4-9797-2b355798d308,c99ec97c-419f-489b-aa5a-df0324837fa4,2022-01-12,342.45,ACH,0
f0e85886-6b2f-4205-ae99-7013a7875cf4,2afbb19a-7c29-492b-b471-2685c112d9ad,2025-02-21,482.55,Card,0
ae530b5f-6d19-4cc7-8c93-3f77cda1e966,8512ea1b-fd66-4cc1-8dc2-9906b3e2c82a,2020-03-22,52.17,Card,0
1ff34947-0ac2-4c6b-84e0-1e749880006b,94f5edd7-d75a-4a7a-ae70-0d6f4301f5db,2020-01-16,806.2,ACH,1
d012ec56-792c-4ff5-9a27-273b8d890557,bea50109-524c-4e2a-acb9-b7a568fed15b,2024-05-14,599.05,ACH,0
1fdef8a2-c7a6-4942-a55b-6438b737e5aa,859eb9c9-130d-440a-9c84-c13a4e83fa94,2024-07-29,253.32,Card,0
fc4fe2fb-c249-4338-8d94-abe3c9b3dd68,d4497886-6f21-4546-b474-8238a25d289b,2020-05-28,167.24,ACH,0
c0e9b4eb-fd06-4fe1-9b73-336b33755043,eb1bf9c3-cc4c-463d-b46f-b2e3e381aadb,2021-03-17,303.81,ACH,0
b43c3582-d714-4ca6-a3ee-d25008ddf318,20accdb3-6674-44df-a629-a5302cb707a1,2020-10-21,262.16,ACH,0
2e58a8e8-a421-4ff9-bf67-40fdeb5315dd,907ff370-2989-453a-aeef-af0d1ffa76d0,2022-08-19,427.1,Card,0
d084f41e-3719-4b00-b124-0871677485bc,d158370e-d01d-4a93-b088-dab381e739de,2024-05-08,500.68,ACH,0
af082295-7856-419e-bba5-c034439e7b80,32b13dad-1728-4e2f-b1cb-7e76c23fcb4e,2025-03-05,873.99,ACH,0
398886c4-81d4-4254-9a3e-3d795aa09480,50f1cf4f-6418-4fe8-877e-61ad18a0de62,2025-03-02,868.69,Check,0
c3eafd38-fae3-4958-928e-c1b6c9b983ca,577cd0c5-3133-45e3-8d9b-2eff7022a4c1,2025-01-12,336.52,Card,0
461ca9d9-5ff0-47c8-9557-786fff76f4a7,c17ce1e1-332a-4dc1-af43-0f20426218f4,2024-11-14,752.5,Card,0
10e6f485-7378-44d8-ac2b-cc447be88c79,e59fa9bf-d267-44e4-93d6-5104c3318d3d,2023-08-31,863.5,Card,0
bb8d3317-c107-4d7c-95d5-3e5083479e27,72739fde-60e0-4c1c-bf41-01da955215d5,2020-09-13,444.94,ACH,0
db0ea21c-9673-4b18-b8f4-7ab144435b39,5aee6f3f-8b84-4534-9b09-a3392e2ef500,2025-02-22,356.76,ACH,0
50dc8f83-c217-4233-9605-749dade353d4,4ddd3b42-7fa6-439b-849a-54b5df64647a,2022-02-16,732.02,ACH,0
972888f2-c9f7-4901-84e0-a070c45c1824,fb96154e-705f-4912-ab37-029078424f08,2023-11-17,235.36,Card,0
dc6274d0-9abc-4ac1-b815-90502bf534f3,482016b3-99c9-486f-a4a2-70b4b74e860a,2025-01-24,324.02,ACH,0
1ced069f-cfa5-47a6-97c8-8a3f1fe7b401,42d3c16f-aa6c-461b-99b4-5b62aaf8cc86,2024-08-02,273.89,ACH,0
ca80cb5c-1a27-4c2a-9742-85825df40ae5,4a426d51-bcb9-4398-bd35-af0c3ded4a27,2024-07-08,25.2,ACH,0
30fd6593-8681-45c0-9dc9-d563efb82f7e,a122f972-7f71-4f72-9916-97c5ae42ea90,2024-09-19,888.45,ACH,0
9c80ee41-d550-46b4-bb4a-a50e59d3c1d4,161d7385-b873-4545-978f-6a73a63d60a6,2020-07-21,665.82,ACH,0
b1dd2b7e-23b9-4a61-935e-917da281cd28,99f1c730-1a4f-485a-b930-ac586f1e9abd,2020-06-17,741.12,ACH,0
b0acda49-fc0e-46e2-bf58-8ad89721e210,ccaba4ce-987a-4f78-999a-b02d9e1f65bc,2021-06-13,849.98,Card,0
2192497c-6400-464c-9695-2a20a3936904,f1f2d9dc-3088-4b26-9141-f5f6f211f6d3,2025-08-26,392.51,Card,0
2b2c39e9-0045-45af-9602-45e061072ac6,972aed8c-f7cc-4afd-a273-5b537c1a5f4b,2022-01-05,787.42,Card,0
66db1c8d-1c8e-447c-ae38-6b9f7f5d62f7,013f52c4-434c-43d5-8a6c-6215368aeba9,2022-03-03,241.93,ACH,0
887d1d54-9188-4514-8845-d6597d397927,f690c2d0-85aa-48bc-80b6-9325bc185873,2025-05-03,587.4,Card,0
e2fc312d-70c6-465d-9a18-0f465abe9f98,55368850-f239-4076-b77f-b72d154584db,2022-08-12,507.46,ACH,0
7e492841-f310-4b33-ae78-0efc13f043bd,20916bdf-dd44-4513-90cc-72d1491c5283,2020-12-21,940.0,ACH,0
e50a9ef3-c6b7-4f4a-9add-78405cd12ae7,07a0a514-f2f4-4501-a55a-473820d7e584,2025-01-07,105.24,ACH,0
c764a99e-0beb-4457-a024-f57fd920b922,8d019234-43e5-4376-a536-a8853973114d,2025-04-27,747.11,ACH,0
d5deb3f2-7d02-4ba3-9edf-50551de04753,bb524e75-fa71-471f-9967-b7d8e74894ce,2022-06-25,356.89,Check,1
b944cb33-d50c-4948-b404-ec23a42ea919,7aba6593-e4fd-4d8e-a56f-428966a9a2cb,2020-03-31,710.56,Card,0
34442f6a-8c03-4c4a-b58f-0f62ec49df6b,5bb04e0e-4f82-4fea-a9ce-cdbf4e27b650,2025-02-15,956.39,ACH,0
7bbd2a1d-f3ea-4f7e-ae31-06bc95441b09,fe4ca782-a197-463c-83d3-3969dc7d8b58,2022-09-02,724.41,Card,0
