claim_id,policy_id,incident_date,incident_type,claim_amount_usd,status,cycle_time_days
e200e954-c105-47f5-80aa-3d2c8f6a34b1,fc216bc8-3d61-427b-8aaa-750b02ee7699,2020-06-14,Accident,26636.34,Under Review,19
4071d6da-ba3d-43dd-8263-9b1e2d465c2a,ab936722-7291-45eb-b2da-98ad6ca0f24a,2021-06-16,Accident,27037.78,Approved,24
3b7d4226-c806-4fd5-b927-89f03c154b61,448af832-6d15-4e1b-8495-dccfdbafb505,2022-09-22,Theft,41296.81,Under Review,15
92ca47a3-16af-41c8-b353-e906ac9ae637,8c050219-74b6-4093-9bd8-42692081f3c5,2024-02-18,Accident,30129.78,Under Review,23
c56f1399-7913-49d7-9323-4acb51ec4515,cb837562-7a74-40ce-859d-98541c834bce,2025-02-12,Accident,736.1,Open,13
7be161ff-305b-42ac-a1ba-2a7e98ef54b8,bd28b2bb-50fe-476e-a5a6-cd8f248d119d,2023-03-02,Weather,18522.0,Approved,23
e40bd1d6-4609-4d81-87f7-adaf639ebf1d,4bff7120-c8fd-44cf-b96d-8185d27594e7,2021-07-08,Accident,8216.85,Denied,13
e3aa721d-617f-405e-b6a2-52ea8e155c62,c6096fd2-75e6-487f-bf94-a506b7b96df3,2022-05-30,Weather,38996.85,Approved,23
ca15cbcc-9be4-4baa-b1f8-eac3033d2f8c,16991224-1c7f-4d90-9d52-9a2f08cb97af,2022-02-14,Theft,14904.51,Open,26
9129ee2e-3657-4cea-9fda-db696690d037,9493a8e5-31f3-452f-84c9-3be5ac011fce,2023-07-01,Accident,19992.92,Denied,21
bc5a2e94-ea14-4a3c-b068-3ac063097b27,511e3858-7524-453f-a078-c914ddc513b7,2024-04-06,Weather,3781.61,Approved,14
f4cab397-5bef-4390-8700-af03e03f4eb9,25e22313-d943-41e0-80ca-44032be3e56e,2025-07-27,Accident,43142.52,Approved,18
60270303-465d-49ef-8079-c8b3c9d0fc6d,e3bec6d5-08e7-4344-83cb-10278ac28ebe,2021-05-29,Other,25454.12,Approved,17
f54288f9-6d90-4e01-9e0e-a3760a5619eb,c6f972ae-9220-4788-85a7-48fd5b38c547,2021-04-18,Medical,30343.98,Approved,22
5fb8dd3f-230f-4ebc-a1c1-90786578c14e,68fb40d2-887d-48ca-baa8-aec253693d49,2024-06-09,Theft,49492.21,Approved,17
8e787bfe-8046-472a-98cb-9af26dba421d,ee9294fe-b3ae-4871-9008-6b3693b26047,2024-07-23,Accident,32646.83,Open,14
c7823fb7-8e09-44a0-93f5-d6f50cef50ae,89ee0b5f-d41f-48b7-b177-99880ccb3dd2,2024-11-17,Accident,11813.83,Approved,20
a3fb3c51-406f-4582-aad1-6140b69bc364,5f7d1cb1-c818-48a1-b3d2-7e89f09e56aa,2020-09-30,Medical,1298.09,Under Review,16
ee8a3b44-c001-4dfd-9f31-91c8f0af31da,ea70f6ae-c566-4cba-b393-5c3a793025d7,2021-05-20,Accident,38051.48,Open,11
ae6fc206-8694-4713-9b6c-f4c3c83c8864,2f209231-2f69-4e50-b517-8de6632b168f,2023-01-27,Accident,23786.46,Approved,14
1e7702da-dcfc-4679-bd22-5ad6b010592f,3e184b69-ba41-4ec4-8a1e-e045e3c17f65,2022-07-23,Weather,44964.92,Under Review,19
323bad4c-39b0-4118-be1d-33ee432c6117,4288e639-7bfc-4d63-9543-bcf70150e63d,2022-08-01,Other,14931.63,Denied,10
cb0a04e0-5d7b-4ad4-bf2d-3432725090ff,7cbb35d2-95ed-409e-a4db-d1a74b114da1,2021-06-14,Other,30130.85,Denied,21
36dc3eb3-0773-4f4f-b385-f07921d36394,b15fa9ff-0c8e-42b5-abe4-7fc282b02f05,2021-10-15,Accident,20137.77,Approved,14
7e01e764-85f5-475e-912e-e294d6219563,15e39d60-7e32-44b2-b98b-c862e8db4df4,2020-09-03,Theft,25309.55,Open,19
cf9f09db-d650-4d6d-88a6-e031e896083b,a91ab825-e8c9-450d-ac95-d5265d555788,2021-01-15,Medical,22968.9,Under Review,16
664453e3-e6cb-42cc-a644-51301e75d708,d4497886-6f21-4546-b474-8238a25d289b,2020-09-07,Accident,23657.86,Approved,17
15c8ace9-1f0e-4ba4-84ec-44ce3ff88e62,093ee322-f8b4-49dc-9319-1312bb6128bb,2024-08-24,Medical,2440.96,Approved,30
b4cf0caf-ced4-4e57-b32d-2dbbca1d5ca9,9c25e2f4-daa7-4775-a07d-0eca8fafacf1,2023-01-15,Weather,22198.61,Denied,14
726f62d2-921c-4844-8cc5-9338b29800b5,982e8b8b-fef7-48cb-bddf-610a6be35ea0,2022-10-01,Accident,38511.63,Open,21
104f0460-9361-4983-964d-55ea75c72b99,6f60655e-5220-4135-828c-d1523c850902,2020-10-17,Accident,34086.94,Approved,15
83b83f86-a6e8-4351-8ccb-5fdc52854cec,00afe4c2-7585-4918-8fd2-b897b40e7e86,2022-04-27,Weather,4617.66,Approved,15
6250e2e2-ac78-448f-9a22-63935bc99f92,155ab4f2-e86e-4641-8d81-a0807403ffb0,2020-03-13,Weather,33072.66,Under Review,10
380a39f5-ad14-48fe-a346-6744a6289958,c6ffb7c5-e3ca-455e-a272-80c411c23620,2021-07-13,Accident,33680.01,Approved,21
6fd27941-8f6e-4409-a019-999f2d372dca,eb1bf9c3-cc4c-463d-b46f-b2e3e381aadb,2022-09-25,Medical,9535.66,Approved,17
31f287c3-8979-4cdb-a1ac-0485901703a3,cde02455-e9ff-41e3-88a1-a6e815aee1c2,2025-05-04,Accident,22117.14,Open,19
78c619b6-267c-4c13-b398-e54afb0fe50e,dee83a77-2862-4372-9f7a-4a135ffc7b43,2024-09-09,Medical,41593.7,Approved,14
79d9d4d3-df00-400c-9429-73505d285f15,1a8138e1-0144-465a-b6c6-487e2d4ef5d6,2022-07-26,Theft,47629.82,Open,18
9a5cd06a-75f6-4fe7-9d09-8ab7eeed668f,1baaedef-6ea5-4d28-bfd0-ed2617735a3b,2022-05-25,Medical,6478.03,Under Review,8
638b5540-d8da-454a-96d8-e17d4482db97,f91db1b1-2da1-4f99-8c80-85d041c79513,2021-10-10,Accident,11455.72,Open,21
52b98b4d-14d1-425e-95ec-edae02ee3888,df5bbced-b115-4a57-b217-13fa93fe3a01,2020-06-29,Accident,22112.89,Approved,23
45430f2d-2c49-40b5-9982-57c2be9b735d,d78c55d0-30a3-4b59-9715-973df8e3e4ed,2025-01-31,Theft,46334.24,Approved,24
c7592019-d74a-4d81-aca9-0224729a676a,16fa17cf-6db9-4113-af35-3b54fd2eb7ea,2024-02-27,Accident,46675.76,Under Review,21
d5137207-c406-4595-8cc6-1f95a3fdcaed,7e06156e-6268-4e00-87ad-e512c4c76bb4,2023-01-03,Theft,22402.11,Approved,18
cc2c9f7f-8515-4759-8e03-380964c504fb,c1807215-ebc6-4c09-977d-d842a5d6747a,2025-01-10,Accident,8086.19,Approved,20
97e0e318-5481-478c-abc4-679ca56764c6,488f3ab0-eec9-4f08-b57a-d907c7ae6d28,2025-06-18,Accident,41789.92,Under Review,9
76a4f4ec-6688-40b9-98d5-44e188e8901c,2acdafb5-e217-47ba-9b81-24c32af7d647,2023-09-30,Medical,28015.42,Approved,24
a3632e3e-8c98-40fe-a96b-31b4719f2051,6e57d715-081a-4b90-851c-03087b9ce59f,2023-02-20,Accident,10339.11,Approved,18
9a8bec68-2c80-4255-88a2-3d068925f11e,8fedff3e-7e86-454c-b27b-acd594c02d60,2023-04-23,Weather,5912.55,Approved,25
4de27b9b-656b-4eec-9370-231a98be0883,cde3b289-1baa-4b55-86f3-ee9b6766dcaf,2025-03-14,Accident,2379.41,Approved,18
c1a1c233-25ba-43b9-bbed-2c9aa6d77f00,df19115e-aaee-4b93-a213-93f1cebd8d9f,2020-12-18,Accident,26331.76,Approved,17
dc59cc1f-b9ad-4476-890b-24ea69077ed9,a95a493f-2c86-4e1e-b6e8-55b6685594c3,2023-12-22,Theft,29823.54,Approved,18
2c98c553-fbc8-4625-8917-d4a1a420a0a2,bca57571-0e59-478b-8282-a32cdb213fdb,2024-11-03,Medical,19601.69,Approved,20
920c8928-e3da-40f5-a52e-39692b429cd4,ab0231d2-1302-4e39-ab8e-1e54e6c62d2d,2022-07-09,Accident,5740.93,Open,18
1b8c0d8f-80b3-4bd2-8c02-36139019356a,33076053-1016-44b9-a81d-7240caa87f60,2021-11-16,Medical,39532.28,Approved,24
f2fa06d0-a8aa-4b14-9775-e7c2a139caf8,932c3e33-b297-403d-a91a-7453e3a7628e,2025-06-18,Accident,3186.42,Open,22
51296de2-c194-4219-8180-be978a56ea7d,80d25346-6048-4020-ae3f-9f1737fa1850,2023-09-01,Accident,4316.7,Approved,24
e43c02a0-1430-45ec-b0ac-30e702dfc04a,cdb6ecec-e100-49c0-903e-c68678165b9b,2021-09-09,Accident,2712.36,Approved,13
d6deb91a-01a6-41c7-b745-1cd89d70e663,5b30db30-3a41-46fd-8db8-df18dc7b4f07,2020-08-17,Accident,41619.42,Approved,19
752c8649-0b4f-43ae-ba0b-a0691457cf92,9621931c-8852-4f30-9875-7ba00c71fb88,2025-02-24,Medical,32660.84,Under Review,16
da4369e7-728b-42a6-99a5-e74875eae755,60a7aa3c-7c8b-422b-b1c8-d0ee769b8bd8,2022-12-04,Weather,868.9,Denied,13
d66de620-2cdf-4a6f-b69b-6e959d1e1c77,1c567991-f32c-4bab-8806-f832bb61dc0e,2024-09-12,Accident,41624.26,Approved,13
75d05eea-b127-4ba0-8689-42205965c976,59737e9a-a212-45ae-961d-0fd423485030,2022-10-16,Weather,20661.73,Under Review,13
53089962-e302-4ebe-abd9-8ba0066ceab8,054e3e3d-ecdc-484b-b634-e815d16cb4b0,2023-11-10,Accident,40099.86,Denied,7
3a7bf109-2285-4433-9c10-1034fedb1eac,a256b851-3387-4bfa-989b-f28e5a4795a4,2024-04-24,Accident,39019.14,Open,10
52f6db90-6e44-46cd-8947-d81aed1c56e5,b209060f-9562-4cee-8855-6a65882df7b0,2022-04-25,Weather,43213.06,Approved,14
99cb39f8-0575-43b7-8176-cb1f39ea4bab,8ee686ed-ba4e-40a6-82ea-7737036f4862,2024-12-20,Accident,15543.14,Approved,14
1dc68252-2620-4447-9f03-2493bc7ac3fa,8b4966e7-37ad-4c87-a90f-17db1cabd0b0,2022-03-10,Weather,6253.61,Open,21
749d2b4f-c15a-432b-825b-4ddbf2db12da,2f0c5ecb-18ad-4322-ac92-cf8190d07a7e,2024-09-26,Weather,25994.18,Under Review,20
7fbf79b6-afec-4f09-ac8d-3c25b5ab2975,cf7b5cad-0d6d-4931-b371-799d7bc10a3c,2021-08-04,Other,35595.53,Under Review,21
e0d83aa2-6689-4d9c-b53c-3ff0762a75cc,4f9d6881-5b9c-4d7e-bb8f-663a48aba09d,2021-05-15,Weather,49885.49,Denied,13
48be5b01-b3d6-422f-a19f-934339e40937,22c39ab6-229d-446e-a6ca-5ca0ad57885b,2022-04-04,Weather,4958.79,Approved,20
6a975584-862c-413e-be40-40d6ff76fe08,a8100c7e-1a6b-4068-ad4d-722c94c65cbb,2020-07-07,Medical,9081.9,Approved,31
da489c42-fd1d-40d7-b4bf-b3717ffc4dca,dfc44d37-898c-4d32-96b2-1d6b1e7ea171,2021-03-06,Medical,1755.55,Approved,16
66492c94-5b7c-488a-9219-3a37c522679a,5890af77-912a-4ab0-98de-708fc43511d2,2021-01-18,Theft,369.2,Approved,22
8ca0d416-4507-44fd-8289-6a38d1c01cbf,0dc9e837-2a2b-4182-aa1a-6cd48dd4037e,2023-09-21,Other,27754.06,Open,21
38cff294-660e-47e0-b81e-b8de8378c083,a0f76850-f610-4a0d-b13e-2beb6b686e17,2024-11-11,Medical,16217.26,Open,18
f0e29a7c-9806-491b-93b1-ad4f6a22d0f5,38bfff70-a4fa-4c16-a581-d2c030ed6402,2020-05-18,Other,44312.96,Approved,22
b9133bfb-8f1b-4023-8643-6fa81d1df0e4,24af8887-62c9-4565-9241-535d219e21f4,2020-12-15,Accident,39568.94,Open,9
1f7d2306-9fee-421d-8e93-ef2ace561083,1b487b6d-cad3-43d4-a062-9757cd7b8014,2024-05-17,Weather,49618.26,Approved,22
e657234a-9edf-4e94-8dea-93deda9cc82b,9c06c76a-e7d2-4af6-9c0d-ee9a4ca30817,2023-08-01,Medical,18176.52,Under Review,19
57fe634d-3ced-4526-a6e1-9e3d312c58ec,574eb497-2ce1-4ceb-b71b-9a3b9a8b10f6,2021-08-11,Accident,36148.06,Open,15
f3146f57-d5a1-4cdc-81c6-f6dde955a336,7919fdfc-8786-4dab-a39a-81bef326f372,2020-09-08,Theft,8333.9,Approved,24
00c95a87-8c3c-4a05-b662-cd4f7f98fe8b,7e4cbb3f-b622-430e-857b-1b9a12bb1923,2022-04-30,Accident,6939.26,Open,19
91271745-f568-4944-a0cd-7640e542e936,0bcb47b3-1083-4456-a631-210746b5b65c,2024-05-18,Accident,9121.64,Approved,20
38aef4aa-95b2-4ce0-882f-b562d51143f9,79fa7e81-c8ae-4cdb-8582-3b6b4f58b42f,2020-04-15,Medical,33623.27,Under Review,12
5ed45713-fae9-429d-b6d4-80b4f9d276e2,87de30f0-855a-4b68-b6b8-232fe65652b5,2025-01-10,Accident,15311.05,Approved,21
39111bb0-1aff-4dd7-885b-995352e12740,39c22300-2e61-4767-918c-e98b01ef2606,2023-11-11,Accident,35695.58,Approved,16
8d319e9b-a699-4a98-b1e5-9dbe95e10655,51df1e57-c33a-459d-b61b-d2d1ba4cc864,2021-12-09,Medical,44451.19,Open,12
b5c5a362-47e7-4061-aeb4-948d179aa7ea,e3baf700-7806-416a-a141-a004774b0fe5,2022-05-07,Theft,106.6,Under Review,22
459506fa-b272-4b63-9111-c3a6ba196215,3b97c2a7-cba4-4f16-8432-70e823f74279,2025-08-20,Theft,40562.62,Open,13
5e96cbed-7fc2-416b-bf7e-be77afd8a1f8,11d8cd97-01ae-4a40-bc3b-60dd5dfe164b,2023-02-11,Weather,21388.13,Open,14
3a42deec-4f22-41a4-ba9f-513c78a8fdef,ac08f9b1-6fe7-40a6-b264-000773142009,2020-10-31,Weather,13931.88,Denied,19
270305fa-1d95-47a5-b710-2b3bbfe3c745,d7a02483-a0d2-40f5-a823-e6ef4bbe6218,2023-07-25,Weather,40750.9,Approved,22
845f2869-e4ba-4d2c-987f-0bd0936b3918,88f5898c-fdc7-4f50-a322-ac3a90233681,2023-01-03,Medical,23879.46,Under Review,18
470636f0-270d-499e-97c3-a26ea2ac5d92,65397c97-ad4a-4614-b69e-0f8873634200,2021-05-22,Medical,46799.59,Under Review,12
682f2c23-5789-468c-aa52-421895f308a4,fa1c2234-e304-4931-a3a3-219639bfda06,2025-07-26,Medical,16250.73,Open,14
79a4c47a-2d33-4d6f-b718-061ca26a65a3,aaa35323-c3e6-4893-99c2-9506f59f435c,2022-07-31,Accident,19611.91,Approved,12
703f1ee8-b7bf-4833-b820-19ebed814052,21e412ba-c109-4b50-955d-ddfc507fb1a9,2025-05-10,Weather,23631.03,Open,26
fb24ea0f-feda-4d31-8ce3-45078dd7ea10,f09ae2aa-cc1c-4843-a0e3-45659f35830f,2023-12-17,Other,27713.1,Under Review,22
09f42925-69fa-4e51-b007-bf9a2aa8f398,50a853b0-2638-4920-b73f-73f1a7379bf8,2024-10-29,Weather,7095.26,Approved,23
fa38a495-a29b-458f-a9b5-04d4953eec6a,d127d1ba-8240-4d4c-ac0d-9978d5d91216,2020-12-18,Medical,36394.28,Under Review,18
6f6921e9-d4b0-429a-a24c-6af0c6e697a5,8423a002-8447-48a5-a2d9-47716398cd96,2023-10-18,Weather,8823.01,Approved,20
833e1541-609b-4a6c-be78-7d0b7454fecc,1867263a-a9b5-464a-9b93-8d5190b1982b,2021-04-10,Weather,8411.42,Open,25
00d46671-5377-4d34-9fb9-300eb30202b5,7b2f249b-ea94-4d6d-a8c3-27bb21f168b5,2020-05-09,Other,8368.69,Under Review,14
226ccbab-bb36-4eaa-9282-8b5525e693e3,f4ffad9b-7d3f-4fa5-b6d1-1112907b1b6f,2021-04-12,Accident,22349.92,Approved,9
2fd6b7e5-97d5-4313-8e35-a06fceab2e75,3e4a7f52-617b-431b-9605-360fefe4e679,2022-08-15,Accident,5083.2,Approved,14
8ab80faa-4d6e-4d3c-9df4-06c4f474e1e8,79d5c4a8-6cd0-4118-962c-6818935381a3,2021-05-18,Other,45088.52,Approved,17
6e11a6f6-bc31-42cb-a9e2-bce47ad000c1,1bddc26c-e6fa-4587-8daa-4c23fe214823,2021-08-16,Accident,9093.89,Under Review,12
60d5f818-ba48-4025-b870-04fa365cc594,a709b265-7976-45d0-bf79-6bff56099846,2024-04-02,Medical,14080.24,Denied,22
a1406e36-a913-4ade-9daa-8f435a1c29f4,47d11feb-d231-4787-954a-1e78c5b9b8e0,2022-09-25,Medical,44367.45,Approved,25
3c50c0fc-f852-42b2-a490-18b61d794937,3c025980-e245-4b99-a611-64095814a5ed,2022-08-08,Theft,5263.07,Under Review,12
632a6a89-6eda-42d0-89a8-50cd73428fba,29e131d1-19d0-4356-a4ce-d7304289b128,2021-02-24,Medical,12146.07,Denied,24
05b57065-468e-499a-a155-609fa094e46e,390e4ba5-9853-4f63-94ab-afc506fc1c3b,2022-06-01,Weather,35925.61,Approved,16
4f42fa0b-b9ba-4408-be7d-24ab03ddc8c7,53fff590-f68c-45d2-830f-a96781e6c2e3,2020-06-10,Weather,1710.75,Approved,12
cc12899c-7d8a-4dc3-b936-3eaf9b019688,7f358225-da10-4ac2-99f5-1daeb38880c5,2021-07-18,Accident,41790.62,Open,18
d7cef531-afea-43a6-a6d5-68a7b4afc2f7,20e1e749-5570-4213-9ef7-9cd35e8b84e3,2025-04-10,Accident,29236.76,Approved,9
b11cdedc-a35c-4380-9afd-65171bfa147b,effc68a0-1980-4502-8778-46c18b2a6acd,2023-01-27,Weather,39016.26,Approved,17
054df355-43bd-4572-9e43-dfc3b482776c,830133ca-7607-4322-aa02-e82241f0236b,2024-01-11,Accident,9681.97,Approved,17
d9afe2a8-ad4a-4706-83ed-ddada2b983e6,548fb6b0-c91e-4736-ae2e-652dba78ca42,2024-08-25,Accident,17425.34,Approved,18
0f5e9498-b563-4623-bdb5-ef894b1619dc,ecb28b6d-8fc5-4fb7-ad45-4bee7691a535,2023-12-30,Accident,49282.54,Approved,13
251b0cb4-7b1a-41e1-bbbc-20b95f00f764,578615d1-b2e1-4344-99da-5477e942cbbe,2022-06-15,Weather,36742.29,Denied,17
739c4c58-bf0a-477d-a96d-554cc59284c3,5a4a2666-49cf-4cd1-aab8-c7caf0825b34,2024-05-07,Accident,46530.16,Approved,19
0e735922-d8a9-4ee1-b9c4-af475ca921eb,49cafe79-208e-4aa7-bc1b-6e4e3cb5e7fe,2023-09-24,Accident,7151.31,Under Review,9
850f1a35-1518-4f95-9cc7-d59db82247b8,ee80bc2a-8213-455d-84b7-d3557e1e747d,2021-02-15,Accident,1017.46,Under Review,6
e17b1522-2e2c-478d-b249-2ca1a2edfa78,a0018d89-bd5c-4516-8392-bbe1785baf7f,2023-02-07,Weather,445.66,Under Review,14
dab6b67b-da51-4518-8355-20e5c9285c1a,831ac5b9-d12f-4ffa-a209-5deb77757f7c,2020-04-07,Weather,8417.86,Approved,21
378bf568-38ca-46ba-8069-12df8276316a,4a279c4e-c2be-46cb-b656-8bc08a9bbedd,2020-03-14,Medical,299.15,Under Review,17
3ed5c26f-fd00-4b6f-9c5f-8276c39f2c3c,910344e4-3608-4d59-9242-6e0a47a07585,2024-03-03,Medical,1465.11,Approved,14
668395df-8193-4c7a-817c-ae556ee05a13,6e3fac2a-f8df-47b7-b045-c174ec61a6d2,2025-03-23,Accident,49190.63,Open,16
f8b1cc1a-addb-44da-b042-45055f7a07df,936bdb12-32c4-4c87-a79f-e163990ea4fa,2025-01-23,Weather,24885.28,Approved,21
5990b7e5-5485-4d6a-8702-259ebd1557a5,faae4e38-d4f5-4389-b6d8-d0fad4b32897,2025-05-06,Weather,36686.58,Denied,22
855a5606-9db6-4904-ab47-8e406349f826,c638c475-b55f-424e-9450-72d1850157c4,2022-12-06,Other,47705.22,Approved,13
6d636e91-fa2c-40d9-84e4-0a435c8422bc,4b46d021-000e-4e15-a7b2-93dad4d462b4,2021-04-21,Accident,6830.97,Denied,19
9847d89e-d2cb-42f7-a54a-33b030df0640,92c89346-4265-425a-9555-588e6d0ac74e,2024-05-13,Weather,33485.09,Approved,17
326527a5-3d14-463f-a291-c52467ac0f71,333b9a97-ec54-4cea-86a7-a52e1241d757,2022-09-23,Medical,5868.57,Approved,19
2c14aa30-be2a-4a29-bfd0-a4225bebccc0,b128da8f-291f-49d6-9857-2efeb808ad46,2025-04-17,Other,2964.02,Under Review,18
d6cd6467-553b-47aa-b254-9af641a9d894,88d88ef6-8b62-496b-8260-14bd13662def,2021-09-28,Medical,27316.73,Approved,18
07761baa-4c26-4898-9c35-9abc21e0d496,55b0d9f4-5e66-448b-a2fa-88da9937f6c7,2024-12-12,Other,12922.89,Under Review,22
50d142fb-6a13-4b20-8a69-b6f9871e7fd4,1a1dc453-19dc-4bf9-a07a-5050756c1873,2025-02-18,Accident,27765.04,Approved,19
72701075-a81d-4ce2-a499-6e46277b5833,8d8ca5d6-bbc1-4d71-a77e-222d96f8834c,2025-04-18,Accident,28405.49,Open,18
6c42494e-b2a9-4e27-ba76-b85657ac20ef,4b1f8c66-9746-4937-9f94-6d58b15f31c9,2022-04-04,Medical,35816.85,Approved,25
f171ec8e-f611-4ed0-91ad-65eddee8a1f5,5cbeb4ff-33a9-461b-a2db-eef2935cbad9,2024-12-10,Weather,6608.74,Denied,18
3eb4fbc7-fedc-4bc8-a45a-69b98bbea17e,aaa6acf9-8d6d-412a-b343-223999b235eb,2020-12-24,Theft,40545.74,Open,19
09f8649d-1459-4e9d-a4a3-77ad39f3209c,fe8bec76-7216-4b9e-8607-73cb3b9e936b,2023-09-09,Accident,42617.98,Approved,12
8bd4a916-21e5-45da-b444-d4c3c771b9db,ff64bd4e-f0f0-4db7-abbd-dcbfb51d409b,2024-10-25,Weather,20920.28,Approved,13
354abd4d-7b38-4718-b634-58419415f6c6,18b6f8e5-79ad-4c6b-80c7-6f13d42d7b79,2022-06-08,Medical,40722.91,Open,23
1e78e324-2d04-4718-a428-132c076416db,d2b49f90-d2f0-46cc-b0d9-96368059cf19,2020-05-09,Accident,12601.6,Approved,19
bfe85077-7b78-4300-8d25-59d177f27229,aca92880-fad2-4025-93d1-053447a25326,2024-01-08,Medical,40510.19,Approved,23
e9d1f321-e6f5-4885-a917-16e022dd8d82,6c2ab0ba-5d95-446a-b333-3058d8b62054,2022-04-10,Medical,43443.47,Under Review,14
97781c74-2821-4089-9407-7be56b5eab89,849e2609-fe40-49af-b84a-46759e1df1d1,2023-04-29,Weather,33503.7,Under Review,20
89142e2f-f797-44d0-8c26-be9c1e999d50,24e98898-25ce-4f6a-90eb-b857bd741384,2020-12-28,Weather,19344.9,Approved,9
082a47e9-64a6-46a5-99ee-a7299a7f6f11,6e8bcbaa-989a-4812-b080-a694dc98e3c9,2025-01-22,Weather,10395.79,Approved,26
49c2f85a-8a78-4501-add3-996e359e0fa4,e5745d12-8e55-43f7-b29e-cbfb056313c8,2024-03-15,Medical,19685.8,Approved,16
f22f15de-d83c-4232-a86a-3fb6bb6002e1,cf933f57-8d26-4077-99a3-bdc6ca3a4b5f,2021-02-16,Accident,17884.1,Approved,17
9c3b313a-d4eb-47b0-8d21-b6a623c0299f,2e89404d-0c3c-4fb7-86db-b29a0cd64c8a,2023-11-26,Medical,20803.49,Under Review,11
1541a572-c4d2-40aa-87ca-9a93637b45fa,9cc6d579-1123-4d73-99c4-26ea2e438487,2021-10-16,Accident,19351.2,Open,16
54d4e80a-f604-4485-a3db-c633e0f4bb6e,7b7aabdd-6913-4815-bacd-3efbe01ff331,2021-02-06,Accident,21804.91,Under Review,19
825a7ff6-a887-404a-ac73-6dd76bdb87b9,73bf9e4d-66e3-47a5-9fbe-82aa3417fd92,2022-12-31,Weather,40987.57,Approved,15
6b0e9fe4-2f43-4d2a-b682-a9211bf87ced,792a2aed-16a1-4c93-be15-538028969cee,2025-04-28,Accident,13849.89,Approved,21
016a663a-986e-43ff-834b-1e58f9cd489f,7ea0b18c-e365-4907-880a-de45fe330604,2024-10-21,Theft,22151.4,Approved,14
d0205a93-5c83-41d2-84f7-e3f8f0c05bbc,e7dd9023-88de-40bd-af15-8f491b644912,2022-08-27,Other,286.4,Under Review,16
d218e5b5-d50f-48d3-ab81-ba4e63a9ef4c,55fbc9f5-03a8-40e4-ac76-94499ba5d450,2022-09-11,Weather,1342.39,Under Review,25
add25298-0fad-4b0b-ac30-4093b69145b1,66fb64c3-66d0-4d30-92a7-db518b25de3c,2021-05-18,Accident,28893.77,Approved,17
d13fb83c-0a1a-4e6d-986b-03730e8eab44,aa4fc3b2-8d63-405e-a161-c35f0912040e,2025-01-20,Accident,25638.03,Open,15
6d2ba34b-9525-411a-8eef-c3efddefc6c5,1e1e0a27-7e9f-4108-a02b-f63ef5a791b8,2022-04-13,Other,3048.56,Denied,16
dc79b2ee-1f7c-4177-b124-fdf2ccff753b,f6b8c908-228d-4096-8fe6-f50f8ad5ca48,2022-08-08,Other,31042.01,Denied,16
4baa0f20-d382-41fa-bf35-788c92dc6624,9b3eacbb-b21f-4bcb-ba50-be43f53be974,2022-03-13,Accident,45069.47,Under Review,18
8eb60633-b731-4e32-96d4-63b037847b8a,f38bcb80-b665-4e14-9c6b-9db535442d2c,2024-06-18,Weather,16235.75,Under Review,18
c2de6cea-0fed-4583-9be0-a73cbf7db37c,0eae419f-5335-4ca5-aa04-ac4955bc0af6,2023-06-07,Weather,47181.19,Approved,16
1c775780-792a-406e-9502-0300dbbcd865,616d5f86-95bd-4763-903a-0c1c404ae4c4,2025-04-15,Theft,42395.65,Approved,18
5c794ac2-372d-43d7-9048-a0ea7bad445f,18604de5-9616-4101-88a6-a43cd74e84ee,2022-02-24,Accident,25522.11,Approved,22
a58306c8-23f1-41fb-b925-c6198638b290,e5b03f0f-d45a-4307-bc79-13b9644c1717,2020-03-15,Accident,1128.9,Approved,21
949ed692-ca80-4f03-ab62-a866b8e901d1,c178a934-9b5f-4d08-b5f4-88d6e01f4a93,2023-01-18,Other,39992.56,Under Review,18
d1748f89-605a-4c6f-a5f8-7b393d365fc4,c559bbf6-9b80-4864-a04a-cd07dd6e9b2f,2024-11-08,Accident,9150.1,Approved,20
87f81619-5b98-4a89-a209-7786fa574aba,e6db5809-ae20-4383-b560-37fcc2bcd667,2024-05-06,Weather,8145.39,Approved,21
996052ca-d89c-48df-b10f-476e467db148,d9181fc3-10d1-47b0-8efc-c258f8b5e89e,2025-04-02,Weather,48874.77,Approved,22
618947ea-d9d3-4c26-acd6-bdd3c93f4088,03649e0e-0543-4fc1-bb08-cbc977d7fd98,2023-04-14,Medical,46370.47,Open,21
7c30f022-a6cd-4dee-ad3c-21dc23282b75,da0e9858-9916-4071-ae28-9c7b365cbfd2,2020-05-07,Weather,9255.53,Approved,14
ce5ec2b7-8aaf-4702-a1cf-97b6b856366c,a597738d-8463-4f81-80a3-4797a157b52b,2023-01-07,Medical,32843.58,Approved,19
7e925fd4-6133-4757-831c-92d53c06de3f,b406c832-c2df-4285-bcb1-a0265d8475e5,2024-01-20,Accident,25562.32,Approved,15
d1487a7a-78a4-4a50-8df1-85f62d04b5aa,64eb69de-624b-4f8b-99b7-dd6948562498,2025-07-06,Accident,35620.57,Approved,21
edfc3bbd-a9fe-4966-8d55-17e6a57d3d70,3ab83008-836c-4c6c-ad06-a88664155197,2021-01-07,Medical,42674.38,Approved,17
d1d596c5-9d8f-49f1-9652-0b8fa4377bbb,7517d18b-0f92-4441-9ae7-45a03a6236a8,2023-09-10,Other,16031.12,Under Review,16
